data_id,order_id,process_id,datetime_started,datetime_ended,ordered_datetime,ordered_height,ordered_width,number_ordered,process_name,equipment_required,num_staff_required,equipment_id,equipment_name
709,13,5,2025-01-25 22:52:54,2025-01-25 23:07:54,2024-12-16 13:31:54,2.1,5.3,5,combine_sheets,Heating Element,4,HE003,Heating Element
710,13,6,2025-01-25 23:07:54,2025-01-25 23:12:54,2024-12-16 13:31:54,2.1,5.3,5,cut_panel_to_size,Cutting Table,1,CT002,Cutting Table
711,13,7,2025-01-25 23:12:54,2025-01-25 23:17:54,2024-12-16 13:31:54,2.1,5.3,5,quality_control_check,Cutting Table,1,CT004,Cutting Table
712,13,8,2025-01-25 23:17:54,2025-01-25 23:19:54,2024-12-16 13:31:54,2.1,5.3,5,wrap_on_pallet,Pallet,2,PAL005,Pallet
713,14,1,2025-01-25 21:46:54,2025-01-25 21:56:54,2024-12-21 13:31:54,1.7,3.0,4,cut_sheet_to_size,CNC Machine,1,CNC002,CNC Machine
714,14,2,2025-01-25 21:56:54,2025-01-25 22:01:54,2024-12-21 13:31:54,1.7,3.0,4,cut_sheet_of_larger_size,CNC Machine,1,CNC001,CNC Machine
715,14,3,2025-01-25 22:01:54,2025-01-25 22:15:54,2024-12-21 13:31:54,1.7,3.0,4,add_attachment_to_sheet,Cutting Table,1,CT002,Cutting Table
716,14,4,2025-01-25 23:15:54,2025-01-25 23:23:54,2024-12-21 13:31:54,1.7,3.0,4,apply_indents_to_sheet,Indenting Machine,2,IM002,Indenting Machine
717,14,5,2025-01-25 23:23:54,2025-01-25 23:38:54,2024-12-21 13:31:54,1.7,3.0,4,combine_sheets,Heating Element,2,HE003,Heating Element
718,14,6,2025-01-25 23:38:54,2025-01-25 23:43:54,2024-12-21 13:31:54,1.7,3.0,4,cut_panel_to_size,Cutting Table,3,CT002,Cutting Table
719,14,7,2025-01-25 23:43:54,2025-01-25 23:48:54,2024-12-21 13:31:54,1.7,3.0,4,quality_control_check,Cutting Table,1,CT003,Cutting Table
720,14,8,2025-01-25 23:48:54,2025-01-25 23:50:54,2024-12-21 13:31:54,1.7,3.0,4,wrap_on_pallet,Pallet,3,PAL005,Pallet
721,14,1,2025-01-25 23:31:54,2025-01-25 23:41:54,2024-12-21 13:31:54,1.7,3.0,4,cut_sheet_to_size,CNC Machine,2,CNC003,CNC Machine
722,14,2,2025-01-25 23:41:54,2025-01-25 23:46:54,2024-12-21 13:31:54,1.7,3.0,4,cut_sheet_of_larger_size,CNC Machine,1,CNC003,CNC Machine
723,14,3,2025-01-25 23:46:54,2025-01-25 23:56:54,2024-12-21 13:31:54,1.7,3.0,4,add_attachment_to_sheet,Cutting Table,1,CT003,Cutting Table
724,14,4,2025-01-25 23:56:54,2025-01-26 00:04:54,2024-12-21 13:31:54,1.7,3.0,4,apply_indents_to_sheet,Indenting Machine,2,IM002,Indenting Machine
725,14,5,2025-01-26 00:04:54,2025-01-26 00:26:54,2024-12-21 13:31:54,1.7,3.0,4,combine_sheets,Heating Element,2,HE002,Heating Element
726,14,6,2025-01-26 00:26:54,2025-01-26 00:31:54,2024-12-21 13:31:54,1.7,3.0,4,cut_panel_to_size,Cutting Table,1,CT004,Cutting Table
727,14,7,2025-01-26 00:31:54,2025-01-26 00:37:54,2024-12-21 13:31:54,1.7,3.0,4,quality_control_check,Cutting Table,1,CT001,Cutting Table
728,14,8,2025-01-26 00:37:54,2025-01-26 00:39:54,2024-12-21 13:31:54,1.7,3.0,4,wrap_on_pallet,Pallet,2,PAL004,Pallet
729,14,1,2025-01-26 00:01:54,2025-01-26 00:11:54,2024-12-21 13:31:54,1.7,3.0,4,cut_sheet_to_size,CNC Machine,2,CNC003,CNC Machine
730,14,2,2025-01-26 00:11:54,2025-01-26 00:16:54,2024-12-21 13:31:54,1.7,3.0,4,cut_sheet_of_larger_size,CNC Machine,1,CNC001,CNC Machine
731,14,3,2025-01-26 00:16:54,2025-01-26 00:26:54,2024-12-21 13:31:54,1.7,3.0,4,add_attachment_to_sheet,Cutting Table,1,CT003,Cutting Table
732,14,4,2025-01-26 00:26:54,2025-01-26 00:34:54,2024-12-21 13:31:54,1.7,3.0,4,apply_indents_to_sheet,Indenting Machine,2,IM001,Indenting Machine
733,14,5,2025-01-26 00:34:54,2025-01-26 00:52:54,2024-12-21 13:31:54,1.7,3.0,4,combine_sheets,Heating Element,2,HE001,Heating Element
734,14,6,2025-01-26 00:52:54,2025-01-26 00:57:54,2024-12-21 13:31:54,1.7,3.0,4,cut_panel_to_size,Cutting Table,1,CT002,Cutting Table
735,14,7,2025-01-26 00:57:54,2025-01-26 01:03:54,2024-12-21 13:31:54,1.7,3.0,4,quality_control_check,Cutting Table,1,CT002,Cutting Table
736,14,8,2025-01-26 01:03:54,2025-01-26 01:05:54,2024-12-21 13:31:54,1.7,3.0,4,wrap_on_pallet,Pallet,2,PAL002,Pallet
737,14,1,2025-01-25 23:46:54,2025-01-25 23:56:54,2024-12-21 13:31:54,1.7,3.0,4,cut_sheet_to_size,CNC Machine,1,CNC003,CNC Machine
738,14,2,2025-01-25 23:56:54,2025-01-26 00:00:54,2024-12-21 13:31:54,1.7,3.0,4,cut_sheet_of_larger_size,CNC Machine,1,CNC003,CNC Machine
739,14,3,2025-01-26 00:00:54,2025-01-26 00:10:54,2024-12-21 13:31:54,1.7,3.0,4,add_attachment_to_sheet,Cutting Table,1,CT003,Cutting Table
740,14,4,2025-01-26 00:55:54,2025-01-26 01:03:54,2024-12-21 13:31:54,1.7,3.0,4,apply_indents_to_sheet,Indenting Machine,2,IM002,Indenting Machine
741,14,5,2025-01-26 01:03:54,2025-01-26 01:24:54,2024-12-21 13:31:54,1.7,3.0,4,combine_sheets,Heating Element,2,HE003,Heating Element
742,14,6,2025-01-26 01:24:54,2025-01-26 01:30:54,2024-12-21 13:31:54,1.7,3.0,4,cut_panel_to_size,Cutting Table,1,CT001,Cutting Table
743,14,7,2025-01-26 01:30:54,2025-01-26 01:35:54,2024-12-21 13:31:54,1.7,3.0,4,quality_control_check,Cutting Table,2,CT002,Cutting Table
744,14,8,2025-01-26 01:35:54,2025-01-26 01:37:54,2024-12-21 13:31:54,1.7,3.0,4,wrap_on_pallet,Pallet,2,PAL004,Pallet
745,15,1,2025-02-20 19:31:54,2025-02-20 19:41:54,2025-02-18 13:31:54,1.5,5.9,13,cut_sheet_to_size,CNC Machine,3,CNC003,CNC Machine
746,15,2,2025-02-20 19:41:54,2025-02-20 19:46:54,2025-02-18 13:31:54,1.5,5.9,13,cut_sheet_of_larger_size,CNC Machine,1,CNC001,CNC Machine
747,15,3,2025-02-20 19:46:54,2025-02-20 19:56:54,2025-02-18 13:31:54,1.5,5.9,13,add_attachment_to_sheet,Cutting Table,1,CT004,Cutting Table
748,15,4,2025-02-20 19:56:54,2025-02-20 20:03:54,2025-02-18 13:31:54,1.5,5.9,13,apply_indents_to_sheet,Indenting Machine,2,IM001,Indenting Machine
749,15,5,2025-02-20 20:03:54,2025-02-20 20:18:54,2025-02-18 13:31:54,1.5,5.9,13,combine_sheets,Heating Element,2,HE001,Heating Element
750,15,6,2025-02-20 20:18:54,2025-02-20 20:23:54,2025-02-18 13:31:54,1.5,5.9,13,cut_panel_to_size,Cutting Table,1,CT003,Cutting Table
751,15,7,2025-02-20 20:23:54,2025-02-20 20:28:54,2025-02-18 13:31:54,1.5,5.9,13,quality_control_check,Cutting Table,3,CT002,Cutting Table
752,15,8,2025-02-20 20:28:54,2025-02-20 20:30:54,2025-02-18 13:31:54,1.5,5.9,13,wrap_on_pallet,Pallet,2,PAL002,Pallet
753,15,1,2025-02-20 21:31:54,2025-02-20 21:41:54,2025-02-18 13:31:54,1.5,5.9,13,cut_sheet_to_size,CNC Machine,1,CNC001,CNC Machine
754,15,2,2025-02-20 21:41:54,2025-02-20 21:46:54,2025-02-18 13:31:54,1.5,5.9,13,cut_sheet_of_larger_size,CNC Machine,2,CNC002,CNC Machine
755,15,3,2025-02-20 21:46:54,2025-02-20 21:56:54,2025-02-18 13:31:54,1.5,5.9,13,add_attachment_to_sheet,Cutting Table,1,CT004,Cutting Table
756,15,4,2025-02-20 21:56:54,2025-02-20 22:04:54,2025-02-18 13:31:54,1.5,5.9,13,apply_indents_to_sheet,Indenting Machine,2,IM001,Indenting Machine
757,15,5,2025-02-20 22:04:54,2025-02-20 22:19:54,2025-02-18 13:31:54,1.5,5.9,13,combine_sheets,Heating Element,2,HE002,Heating Element
758,15,6,2025-02-20 22:19:54,2025-02-20 22:26:54,2025-02-18 13:31:54,1.5,5.9,13,cut_panel_to_size,Cutting Table,1,CT004,Cutting Table
759,15,7,2025-02-20 22:26:54,2025-02-20 22:33:54,2025-02-18 13:31:54,1.5,5.9,13,quality_control_check,Cutting Table,1,CT004,Cutting Table
760,15,8,2025-02-20 22:33:54,2025-02-20 22:35:54,2025-02-18 13:31:54,1.5,5.9,13,wrap_on_pallet,Pallet,2,PAL003,Pallet
761,15,1,2025-02-20 18:31:54,2025-02-20 18:41:54,2025-02-18 13:31:54,1.5,5.9,13,cut_sheet_to_size,CNC Machine,1,CNC001,CNC Machine
762,15,2,2025-02-20 18:41:54,2025-02-20 18:48:54,2025-02-18 13:31:54,1.5,5.9,13,cut_sheet_of_larger_size,CNC Machine,1,CNC002,CNC Machine
763,15,3,2025-02-20 18:48:54,2025-02-20 19:02:54,2025-02-18 13:31:54,1.5,5.9,13,add_attachment_to_sheet,Cutting Table,1,CT003,Cutting Table
764,15,4,2025-02-20 19:02:54,2025-02-20 19:09:54,2025-02-18 13:31:54,1.5,5.9,13,apply_indents_to_sheet,Indenting Machine,2,IM002,Indenting Machine
765,15,5,2025-02-20 19:09:54,2025-02-20 19:24:54,2025-02-18 13:31:54,1.5,5.9,13,combine_sheets,Heating Element,2,HE001,Heating Element
766,15,6,2025-02-20 19:24:54,2025-02-20 19:29:54,2025-02-18 13:31:54,1.5,5.9,13,cut_panel_to_size,Cutting Table,1,CT003,Cutting Table
767,15,7,2025-02-20 19:29:54,2025-02-20 19:34:54,2025-02-18 13:31:54,1.5,5.9,13,quality_control_check,Cutting Table,1,CT002,Cutting Table
768,15,8,2025-02-20 19:34:54,2025-02-20 19:36:54,2025-02-18 13:31:54,1.5,5.9,13,wrap_on_pallet,Pallet,2,PAL005,Pallet
769,15,1,2025-02-20 19:46:54,2025-02-20 19:59:54,2025-02-18 13:31:54,1.5,5.9,13,cut_sheet_to_size,CNC Machine,2,CNC002,CNC Machine
770,15,2,2025-02-20 19:59:54,2025-02-20 20:04:54,2025-02-18 13:31:54,1.5,5.9,13,cut_sheet_of_larger_size,CNC Machine,1,CNC001,CNC Machine
771,15,3,2025-02-20 20:04:54,2025-02-20 20:14:54,2025-02-18 13:31:54,1.5,5.9,13,add_attachment_to_sheet,Cutting Table,1,CT003,Cutting Table
772,15,4,2025-02-20 20:14:54,2025-02-20 20:22:54,2025-02-18 13:31:54,1.5,5.9,13,apply_indents_to_sheet,Indenting Machine,2,IM002,Indenting Machine
773,15,5,2025-02-20 20:37:54,2025-02-20 20:52:54,2025-02-18 13:31:54,1.5,5.9,13,combine_sheets,Heating Element,3,HE001,Heating Element
774,15,6,2025-02-20 20:52:54,2025-02-20 20:57:54,2025-02-18 13:31:54,1.5,5.9,13,cut_panel_to_size,Cutting Table,1,CT002,Cutting Table
775,15,7,2025-02-20 20:57:54,2025-02-20 21:02:54,2025-02-18 13:31:54,1.5,5.9,13,quality_control_check,Cutting Table,1,CT003,Cutting Table
776,15,8,2025-02-20 21:02:54,2025-02-20 21:04:54,2025-02-18 13:31:54,1.5,5.9,13,wrap_on_pallet,Pallet,3,PAL005,Pallet
777,15,1,2025-02-20 21:16:54,2025-02-20 21:31:54,2025-02-18 13:31:54,1.5,5.9,13,cut_sheet_to_size,CNC Machine,1,CNC002,CNC Machine
778,15,2,2025-02-20 21:31:54,2025-02-20 21:38:54,2025-02-18 13:31:54,1.5,5.9,13,cut_sheet_of_larger_size,CNC Machine,1,CNC002,CNC Machine
779,15,3,2025-02-20 21:38:54,2025-02-20 21:50:54,2025-02-18 13:31:54,1.5,5.9,13,add_attachment_to_sheet,Cutting Table,1,CT002,Cutting Table
780,15,4,2025-02-20 22:35:54,2025-02-20 22:43:54,2025-02-18 13:31:54,1.5,5.9,13,apply_indents_to_sheet,Indenting Machine,4,IM002,Indenting Machine
781,15,5,2025-02-20 22:43:54,2025-02-20 23:02:54,2025-02-18 13:31:54,1.5,5.9,13,combine_sheets,Heating Element,2,HE002,Heating Element
782,15,6,2025-02-20 23:02:54,2025-02-20 23:06:54,2025-02-18 13:31:54,1.5,5.9,13,cut_panel_to_size,Cutting Table,1,CT002,Cutting Table
783,15,7,2025-02-20 23:06:54,2025-02-20 23:11:54,2025-02-18 13:31:54,1.5,5.9,13,quality_control_check,Cutting Table,1,CT001,Cutting Table
784,15,8,2025-02-20 23:11:54,2025-02-20 23:13:54,2025-02-18 13:31:54,1.5,5.9,13,wrap_on_pallet,Pallet,2,PAL003,Pallet
785,15,1,2025-02-20 21:16:54,2025-02-20 21:30:54,2025-02-18 13:31:54,1.5,5.9,13,cut_sheet_to_size,CNC Machine,1,CNC001,CNC Machine
786,15,2,2025-02-20 21:30:54,2025-02-20 21:34:54,2025-02-18 13:31:54,1.5,5.9,13,cut_sheet_of_larger_size,CNC Machine,1,CNC003,CNC Machine
787,15,3,2025-02-20 22:49:54,2025-02-20 22:59:54,2025-02-18 13:31:54,1.5,5.9,13,add_attachment_to_sheet,Cutting Table,2,CT001,Cutting Table
788,15,4,2025-02-20 22:59:54,2025-02-20 23:07:54,2025-02-18 13:31:54,1.5,5.9,13,apply_indents_to_sheet,Indenting Machine,2,IM001,Indenting Machine
789,15,5,2025-02-20 23:07:54,2025-02-20 23:25:54,2025-02-18 13:31:54,1.5,5.9,13,combine_sheets,Heating Element,3,HE003,Heating Element
790,15,6,2025-02-20 23:25:54,2025-02-20 23:30:54,2025-02-18 13:31:54,1.5,5.9,13,cut_panel_to_size,Cutting Table,1,CT003,Cutting Table
791,15,7,2025-02-20 23:30:54,2025-02-20 23:34:54,2025-02-18 13:31:54,1.5,5.9,13,quality_control_check,Cutting Table,1,CT004,Cutting Table
792,15,8,2025-02-20 23:34:54,2025-02-20 23:36:54,2025-02-18 13:31:54,1.5,5.9,13,wrap_on_pallet,Pallet,2,PAL001,Pallet
793,15,1,2025-02-20 23:31:54,2025-02-20 23:41:54,2025-02-18 13:31:54,1.5,5.9,13,cut_sheet_to_size,CNC Machine,1,CNC001,CNC Machine
794,15,2,2025-02-20 23:41:54,2025-02-20 23:46:54,2025-02-18 13:31:54,1.5,5.9,13,cut_sheet_of_larger_size,CNC Machine,1,CNC003,CNC Machine
795,15,3,2025-02-20 23:46:54,2025-02-20 23:56:54,2025-02-18 13:31:54,1.5,5.9,13,add_attachment_to_sheet,Cutting Table,1,CT001,Cutting Table
796,15,4,2025-02-20 23:56:54,2025-02-21 00:04:54,2025-02-18 13:31:54,1.5,5.9,13,apply_indents_to_sheet,Indenting Machine,2,IM002,Indenting Machine
797,15,5,2025-02-21 00:04:54,2025-02-21 00:19:54,2025-02-18 13:31:54,1.5,5.9,13,combine_sheets,Heating Element,4,HE003,Heating Element
798,15,6,2025-02-21 00:19:54,2025-02-21 00:26:54,2025-02-18 13:31:54,1.5,5.9,13,cut_panel_to_size,Cutting Table,1,CT001,Cutting Table
799,15,7,2025-02-21 00:26:54,2025-02-21 00:31:54,2025-02-18 13:31:54,1.5,5.9,13,quality_control_check,Cutting Table,2,CT001,Cutting Table
800,15,8,2025-02-21 00:31:54,2025-02-21 00:34:54,2025-02-18 13:31:54,1.5,5.9,13,wrap_on_pallet,Pallet,2,PAL001,Pallet
801,15,1,2025-02-20 23:31:54,2025-02-20 23:41:54,2025-02-18 13:31:54,1.5,5.9,13,cut_sheet_to_size,CNC Machine,1,CNC002,CNC Machine
802,15,2,2025-02-20 23:41:54,2025-02-20 23:45:54,2025-02-18 13:31:54,1.5,5.9,13,cut_sheet_of_larger_size,CNC Machine,1,CNC003,CNC Machine
803,15,3,2025-02-20 23:45:54,2025-02-20 23:55:54,2025-02-18 13:31:54,1.5,5.9,13,add_attachment_to_sheet,Cutting Table,1,CT003,Cutting Table
804,15,4,2025-02-21 00:25:54,2025-02-21 00:36:54,2025-02-18 13:31:54,1.5,5.9,13,apply_indents_to_sheet,Indenting Machine,2,IM001,Indenting Machine
805,15,5,2025-02-21 00:36:54,2025-02-21 00:51:54,2025-02-18 13:31:54,1.5,5.9,13,combine_sheets,Heating Element,2,HE003,Heating Element
806,15,6,2025-02-21 00:51:54,2025-02-21 00:56:54,2025-02-18 13:31:54,1.5,5.9,13,cut_panel_to_size,Cutting Table,1,CT001,Cutting Table
807,15,7,2025-02-21 00:56:54,2025-02-21 01:01:54,2025-02-18 13:31:54,1.5,5.9,13,quality_control_check,Cutting Table,1,CT002,Cutting Table
808,15,8,2025-02-21 01:01:54,2025-02-21 01:03:54,2025-02-18 13:31:54,1.5,5.9,13,wrap_on_pallet,Pallet,2,PAL005,Pallet
809,15,1,2025-02-21 00:01:54,2025-02-21 00:13:54,2025-02-18 13:31:54,1.5,5.9,13,cut_sheet_to_size,CNC Machine,1,CNC003,CNC Machine
810,15,2,2025-02-21 00:43:54,2025-02-21 00:48:54,2025-02-18 13:31:54,1.5,5.9,13,cut_sheet_of_larger_size,CNC Machine,3,CNC003,CNC Machine
811,15,3,2025-02-21 00:48:54,2025-02-21 00:58:54,2025-02-18 13:31:54,1.5,5.9,13,add_attachment_to_sheet,Cutting Table,1,CT001,Cutting Table
812,15,4,2025-02-21 00:58:54,2025-02-21 01:06:54,2025-02-18 13:31:54,1.5,5.9,13,apply_indents_to_sheet,Indenting Machine,2,IM002,Indenting Machine
813,15,5,2025-02-21 01:06:54,2025-02-21 01:21:54,2025-02-18 13:31:54,1.5,5.9,13,combine_sheets,Heating Element,2,HE003,Heating Element
814,15,6,2025-02-21 01:21:54,2025-02-21 01:26:54,2025-02-18 13:31:54,1.5,5.9,13,cut_panel_to_size,Cutting Table,1,CT003,Cutting Table
815,15,7,2025-02-21 01:26:54,2025-02-21 01:31:54,2025-02-18 13:31:54,1.5,5.9,13,quality_control_check,Cutting Table,3,CT002,Cutting Table
816,15,8,2025-02-21 01:31:54,2025-02-21 01:33:54,2025-02-18 13:31:54,1.5,5.9,13,wrap_on_pallet,Pallet,2,PAL003,Pallet
817,15,1,2025-02-21 01:01:54,2025-02-21 01:11:54,2025-02-18 13:31:54,1.5,5.9,13,cut_sheet_to_size,CNC Machine,1,CNC001,CNC Machine
818,15,2,2025-02-21 01:11:54,2025-02-21 01:17:54,2025-02-18 13:31:54,1.5,5.9,13,cut_sheet_of_larger_size,CNC Machine,1,CNC001,CNC Machine
819,15,3,2025-02-21 01:17:54,2025-02-21 01:27:54,2025-02-18 13:31:54,1.5,5.9,13,add_attachment_to_sheet,Cutting Table,1,CT004,Cutting Table
820,15,4,2025-02-21 01:27:54,2025-02-21 01:35:54,2025-02-18 13:31:54,1.5,5.9,13,apply_indents_to_sheet,Indenting Machine,2,IM002,Indenting Machine
821,15,5,2025-02-21 01:35:54,2025-02-21 01:50:54,2025-02-18 13:31:54,1.5,5.9,13,combine_sheets,Heating Element,2,HE003,Heating Element
822,15,6,2025-02-21 01:50:54,2025-02-21 01:55:54,2025-02-18 13:31:54,1.5,5.9,13,cut_panel_to_size,Cutting Table,2,CT002,Cutting Table
823,15,7,2025-02-21 01:55:54,2025-02-21 02:00:54,2025-02-18 13:31:54,1.5,5.9,13,quality_control_check,Cutting Table,1,CT001,Cutting Table
824,15,8,2025-02-21 02:00:54,2025-02-21 02:02:54,2025-02-18 13:31:54,1.5,5.9,13,wrap_on_pallet,Pallet,2,PAL001,Pallet
825,15,1,2025-02-21 01:31:54,2025-02-21 01:45:54,2025-02-18 13:31:54,1.5,5.9,13,cut_sheet_to_size,CNC Machine,1,CNC002,CNC Machine
826,15,2,2025-02-21 01:45:54,2025-02-21 01:50:54,2025-02-18 13:31:54,1.5,5.9,13,cut_sheet_of_larger_size,CNC Machine,2,CNC001,CNC Machine
827,15,3,2025-02-21 01:50:54,2025-02-21 02:00:54,2025-02-18 13:31:54,1.5,5.9,13,add_attachment_to_sheet,Cutting Table,1,CT001,Cutting Table
828,15,4,2025-02-21 02:00:54,2025-02-21 02:07:54,2025-02-18 13:31:54,1.5,5.9,13,apply_indents_to_sheet,Indenting Machine,2,IM001,Indenting Machine
829,15,5,2025-02-21 02:07:54,2025-02-21 02:26:54,2025-02-18 13:31:54,1.5,5.9,13,combine_sheets,Heating Element,2,HE002,Heating Element
830,15,6,2025-02-21 02:26:54,2025-02-21 02:31:54,2025-02-18 13:31:54,1.5,5.9,13,cut_panel_to_size,Cutting Table,1,CT001,Cutting Table
831,15,7,2025-02-21 02:31:54,2025-02-21 02:36:54,2025-02-18 13:31:54,1.5,5.9,13,quality_control_check,Cutting Table,1,CT003,Cutting Table
832,15,8,2025-02-21 02:36:54,2025-02-21 02:38:54,2025-02-18 13:31:54,1.5,5.9,13,wrap_on_pallet,Pallet,2,PAL004,Pallet
833,15,1,2025-02-21 02:16:54,2025-02-21 02:26:54,2025-02-18 13:31:54,1.5,5.9,13,cut_sheet_to_size,CNC Machine,2,CNC003,CNC Machine
834,15,2,2025-02-21 02:26:54,2025-02-21 02:31:54,2025-02-18 13:31:54,1.5,5.9,13,cut_sheet_of_larger_size,CNC Machine,3,CNC002,CNC Machine
835,15,3,2025-02-21 02:31:54,2025-02-21 02:41:54,2025-02-18 13:31:54,1.5,5.9,13,add_attachment_to_sheet,Cutting Table,1,CT004,Cutting Table
836,15,4,2025-02-21 02:41:54,2025-02-21 02:49:54,2025-02-18 13:31:54,1.5,5.9,13,apply_indents_to_sheet,Indenting Machine,2,IM002,Indenting Machine
837,15,5,2025-02-21 02:49:54,2025-02-21 03:11:54,2025-02-18 13:31:54,1.5,5.9,13,combine_sheets,Heating Element,2,HE001,Heating Element
838,15,6,2025-02-21 03:11:54,2025-02-21 03:18:54,2025-02-18 13:31:54,1.5,5.9,13,cut_panel_to_size,Cutting Table,1,CT004,Cutting Table
839,15,7,2025-02-21 03:18:54,2025-02-21 03:23:54,2025-02-18 13:31:54,1.5,5.9,13,quality_control_check,Cutting Table,1,CT002,Cutting Table
840,15,8,2025-02-21 03:23:54,2025-02-21 03:25:54,2025-02-18 13:31:54,1.5,5.9,13,wrap_on_pallet,Pallet,3,PAL004,Pallet
841,15,1,2025-02-21 03:31:54,2025-02-21 03:41:54,2025-02-18 13:31:54,1.5,5.9,13,cut_sheet_to_size,CNC Machine,3,CNC002,CNC Machine
842,15,2,2025-02-21 03:41:54,2025-02-21 03:48:54,2025-02-18 13:31:54,1.5,5.9,13,cut_sheet_of_larger_size,CNC Machine,2,CNC002,CNC Machine
843,15,3,2025-02-21 03:48:54,2025-02-21 03:58:54,2025-02-18 13:31:54,1.5,5.9,13,add_attachment_to_sheet,Cutting Table,1,CT004,Cutting Table
844,15,4,2025-02-21 03:58:54,2025-02-21 04:08:54,2025-02-18 13:31:54,1.5,5.9,13,apply_indents_to_sheet,Indenting Machine,3,IM001,Indenting Machine
845,15,5,2025-02-21 04:08:54,2025-02-21 04:23:54,2025-02-18 13:31:54,1.5,5.9,13,combine_sheets,Heating Element,2,HE001,Heating Element
846,15,6,2025-02-21 04:23:54,2025-02-21 04:28:54,2025-02-18 13:31:54,1.5,5.9,13,cut_panel_to_size,Cutting Table,1,CT004,Cutting Table
847,15,7,2025-02-21 04:28:54,2025-02-21 04:33:54,2025-02-18 13:31:54,1.5,5.9,13,quality_control_check,Cutting Table,3,CT004,Cutting Table
848,15,8,2025-02-21 04:33:54,2025-02-21 04:35:54,2025-02-18 13:31:54,1.5,5.9,13,wrap_on_pallet,Pallet,2,PAL005,Pallet
849,16,1,2025-02-21 02:31:54,2025-02-21 02:41:54,2024-08-01 13:31:54,3.5,0.4,1,cut_sheet_to_size,CNC Machine,2,CNC001,CNC Machine
850,16,2,2025-02-21 02:41:54,2025-02-21 02:46:54,2024-08-01 13:31:54,3.5,0.4,1,cut_sheet_of_larger_size,CNC Machine,1,CNC001,CNC Machine
851,16,3,2025-02-21 02:46:54,2025-02-21 02:56:54,2024-08-01 13:31:54,3.5,0.4,1,add_attachment_to_sheet,Cutting Table,1,CT004,Cutting Table
852,16,4,2025-02-21 04:41:54,2025-02-21 04:49:54,2024-08-01 13:31:54,3.5,0.4,1,apply_indents_to_sheet,Indenting Machine,4,IM002,Indenting Machine
853,16,5,2025-02-21 04:49:54,2025-02-21 05:09:54,2024-08-01 13:31:54,3.5,0.4,1,combine_sheets,Heating Element,2,HE001,Heating Element
854,16,6,2025-02-21 05:09:54,2025-02-21 05:14:54,2024-08-01 13:31:54,3.5,0.4,1,cut_panel_to_size,Cutting Table,1,CT004,Cutting Table
855,16,7,2025-02-21 05:14:54,2025-02-21 05:19:54,2024-08-01 13:31:54,3.5,0.4,1,quality_control_check,Cutting Table,1,CT003,Cutting Table
856,16,8,2025-02-21 05:19:54,2025-02-21 05:21:54,2024-08-01 13:31:54,3.5,0.4,1,wrap_on_pallet,Pallet,3,PAL002,Pallet
857,17,1,2025-02-21 02:46:54,2025-02-21 02:56:54,2025-01-23 13:31:54,3.5,3.7,13,cut_sheet_to_size,CNC Machine,1,CNC003,CNC Machine
858,17,2,2025-02-21 05:26:54,2025-02-21 05:31:54,2025-01-23 13:31:54,3.5,3.7,13,cut_sheet_of_larger_size,CNC Machine,3,CNC002,CNC Machine
859,17,3,2025-02-21 05:31:54,2025-02-21 05:41:54,2025-01-23 13:31:54,3.5,3.7,13,add_attachment_to_sheet,Cutting Table,1,CT001,Cutting Table
860,17,4,2025-02-21 05:41:54,2025-02-21 05:49:54,2025-01-23 13:31:54,3.5,3.7,13,apply_indents_to_sheet,Indenting Machine,2,IM001,Indenting Machine
861,17,5,2025-02-21 05:49:54,2025-02-21 06:09:54,2025-01-23 13:31:54,3.5,3.7,13,combine_sheets,Heating Element,3,HE001,Heating Element
862,17,6,2025-02-21 06:09:54,2025-02-21 06:14:54,2025-01-23 13:31:54,3.5,3.7,13,cut_panel_to_size,Cutting Table,1,CT001,Cutting Table
863,17,7,2025-02-21 06:14:54,2025-02-21 06:19:54,2025-01-23 13:31:54,3.5,3.7,13,quality_control_check,Cutting Table,1,CT001,Cutting Table
864,17,8,2025-02-21 06:19:54,2025-02-21 06:22:54,2025-01-23 13:31:54,3.5,3.7,13,wrap_on_pallet,Pallet,2,PAL005,Pallet
865,17,1,2025-02-21 03:01:54,2025-02-21 03:11:54,2025-01-23 13:31:54,3.5,3.7,13,cut_sheet_to_size,CNC Machine,1,CNC003,CNC Machine
866,17,2,2025-02-21 06:11:54,2025-02-21 06:16:54,2025-01-23 13:31:54,3.5,3.7,13,cut_sheet_of_larger_size,CNC Machine,3,CNC001,CNC Machine
867,17,3,2025-02-21 06:16:54,2025-02-21 06:26:54,2025-01-23 13:31:54,3.5,3.7,13,add_attachment_to_sheet,Cutting Table,1,CT002,Cutting Table
868,17,4,2025-02-21 06:26:54,2025-02-21 06:34:54,2025-01-23 13:31:54,3.5,3.7,13,apply_indents_to_sheet,Indenting Machine,2,IM002,Indenting Machine
869,17,5,2025-02-21 06:34:54,2025-02-21 06:49:54,2025-01-23 13:31:54,3.5,3.7,13,combine_sheets,Heating Element,2,HE001,Heating Element
870,17,6,2025-02-21 06:49:54,2025-02-21 06:56:54,2025-01-23 13:31:54,3.5,3.7,13,cut_panel_to_size,Cutting Table,1,CT001,Cutting Table
871,17,7,2025-02-21 06:56:54,2025-02-21 07:01:54,2025-01-23 13:31:54,3.5,3.7,13,quality_control_check,Cutting Table,2,CT003,Cutting Table
